# time_ps  msd_mean_A2  msd_SEM_A2  msd_STD_A2
10094.000000 1.43029193e+05 1.30862746e+04 3.70135742e+04
10095.000000 1.43044493e+05 1.30897410e+04 3.70233786e+04
10096.000000 1.43059876e+05 1.30932047e+04 3.70331753e+04
10097.000000 1.43075315e+05 1.30966902e+04 3.70430338e+04
10098.000000 1.43090595e+05 1.31001512e+04 3.70528231e+04
10099.000000 1.43105796e+05 1.31036429e+04 3.70626991e+04
10100.000000 1.43121076e+05 1.31071240e+04 3.70725450e+04
10101.000000 1.43136275e+05 1.31105663e+04 3.70822812e+04
10102.000000 1.43151382e+05 1.31139929e+04 3.70919733e+04
10103.000000 1.43166604e+05 1.31174407e+04 3.71017250e+04
10104.000000 1.43181981e+05 1.31208472e+04 3.71113601e+04
10105.000000 1.43197394e+05 1.31242874e+04 3.71210906e+04
10106.000000 1.43212797e+05 1.31276805e+04 3.71306876e+04
10107.000000 1.43228172e+05 1.31310741e+04 3.71402862e+04
10108.000000 1.43243410e+05 1.31344728e+04 3.71498992e+04
10109.000000 1.43258643e+05 1.31378955e+04 3.71595800e+04
10110.000000 1.43273935e+05 1.31412709e+04 3.71691272e+04
10111.000000 1.43289203e+05 1.31446085e+04 3.71785671e+04
10112.000000 1.43304494e+05 1.31479549e+04 3.71880323e+04
10113.000000 1.43319734e+05 1.31513303e+04 3.71975792e+04
10114.000000 1.43335026e+05 1.31546521e+04 3.72069748e+04
10115.000000 1.43350429e+05 1.31579281e+04 3.72162407e+04
10116.000000 1.43365778e+05 1.31611929e+04 3.72254751e+04
10117.000000 1.43381110e+05 1.31645100e+04 3.72348572e+04
10118.000000 1.43396375e+05 1.31678042e+04 3.72441746e+04
10119.000000 1.43411623e+05 1.31711390e+04 3.72536067e+04
10120.000000 1.43426889e+05 1.31744725e+04 3.72630353e+04
10121.000000 1.43442221e+05 1.31778298e+04 3.72725313e+04
10122.000000 1.43457591e+05 1.31811501e+04 3.72819223e+04
10123.000000 1.43472841e+05 1.31844522e+04 3.72912621e+04
10124.000000 1.43487932e+05 1.31877417e+04 3.73005663e+04
10125.000000 1.43503168e+05 1.31910744e+04 3.73099927e+04
10126.000000 1.43518539e+05 1.31944501e+04 3.73195406e+04
10127.000000 1.43533853e+05 1.31978401e+04 3.73291289e+04
10128.000000 1.43549233e+05 1.32012708e+04 3.73388325e+04
10129.000000 1.43564703e+05 1.32047275e+04 3.73486094e+04
10130.000000 1.43580170e+05 1.32082259e+04 3.73585045e+04
10131.000000 1.43595670e+05 1.32117321e+04 3.73684215e+04
10132.000000 1.43611190e+05 1.32152218e+04 3.73782919e+04
10133.000000 1.43626727e+05 1.32186962e+04 3.73881189e+04
10134.000000 1.43642209e+05 1.32221784e+04 3.73979681e+04
10135.000000 1.43657659e+05 1.32256288e+04 3.74077272e+04
10136.000000 1.43673169e+05 1.32290662e+04 3.74174496e+04
10137.000000 1.43688706e+05 1.32324248e+04 3.74269494e+04
10138.000000 1.43704271e+05 1.32358305e+04 3.74365821e+04
10139.000000 1.43719645e+05 1.32392210e+04 3.74461717e+04
10140.000000 1.43734997e+05 1.32425686e+04 3.74556401e+04
10141.000000 1.43750403e+05 1.32459524e+04 3.74652112e+04
10142.000000 1.43765854e+05 1.32493541e+04 3.74748325e+04
10143.000000 1.43781299e+05 1.32527307e+04 3.74843829e+04
10144.000000 1.43796752e+05 1.32560967e+04 3.74939034e+04
10145.000000 1.43812152e+05 1.32594527e+04 3.75033956e+04
10146.000000 1.43827451e+05 1.32627758e+04 3.75127948e+04
10147.000000 1.43842649e+05 1.32661101e+04 3.75222256e+04
10148.000000 1.43857846e+05 1.32694420e+04 3.75316496e+04
10149.000000 1.43873053e+05 1.32728125e+04 3.75411828e+04
10150.000000 1.43888261e+05 1.32761392e+04 3.75505923e+04
10151.000000 1.43903520e+05 1.32794646e+04 3.75599978e+04
10152.000000 1.43918927e+05 1.32827941e+04 3.75694152e+04
10153.000000 1.43934390e+05 1.32861273e+04 3.75788428e+04
10154.000000 1.43949810e+05 1.32894511e+04 3.75882440e+04
10155.000000 1.43965295e+05 1.32927620e+04 3.75976085e+04
10156.000000 1.43980688e+05 1.32960266e+04 3.76068423e+04
10157.000000 1.43996007e+05 1.32992581e+04 3.76159824e+04
10158.000000 1.44011458e+05 1.33024922e+04 3.76251298e+04
10159.000000 1.44026896e+05 1.33056782e+04 3.76341412e+04
10160.000000 1.44042464e+05 1.33089112e+04 3.76432853e+04
10161.000000 1.44058085e+05 1.33121139e+04 3.76523441e+04
10162.000000 1.44073687e+05 1.33153265e+04 3.76614308e+04
10163.000000 1.44089369e+05 1.33185656e+04 3.76705923e+04
10164.000000 1.44105006e+05 1.33217947e+04 3.76797255e+04
10165.000000 1.44120799e+05 1.33250487e+04 3.76889292e+04
10166.000000 1.44136611e+05 1.33282480e+04 3.76979783e+04
10167.000000 1.44152345e+05 1.33314434e+04 3.77070160e+04
10168.000000 1.44168084e+05 1.33346433e+04 3.77160668e+04
10169.000000 1.44183990e+05 1.33378627e+04 3.77251727e+04
10170.000000 1.44199873e+05 1.33410803e+04 3.77342734e+04
10171.000000 1.44215657e+05 1.33442743e+04 3.77433075e+04
10172.000000 1.44231470e+05 1.33475006e+04 3.77524329e+04
10173.000000 1.44247304e+05 1.33506978e+04 3.77614759e+04
10174.000000 1.44262996e+05 1.33539365e+04 3.77706362e+04
10175.000000 1.44278881e+05 1.33571737e+04 3.77797924e+04
10176.000000 1.44294612e+05 1.33604308e+04 3.77890049e+04
10177.000000 1.44310221e+05 1.33636608e+04 3.77981407e+04
10178.000000 1.44325870e+05 1.33668761e+04 3.78072349e+04
10179.000000 1.44341617e+05 1.33700915e+04 3.78163296e+04
10180.000000 1.44357377e+05 1.33733446e+04 3.78255305e+04
10181.000000 1.44373165e+05 1.33766053e+04 3.78347533e+04
10182.000000 1.44389214e+05 1.33799181e+04 3.78441234e+04
10183.000000 1.44405074e+05 1.33831739e+04 3.78533322e+04
10184.000000 1.44420869e+05 1.33864746e+04 3.78626678e+04
10185.000000 1.44436776e+05 1.33898174e+04 3.78721228e+04
10186.000000 1.44452586e+05 1.33931397e+04 3.78815195e+04
10187.000000 1.44468364e+05 1.33964273e+04 3.78908185e+04
10188.000000 1.44484126e+05 1.33997217e+04 3.79001364e+04
10189.000000 1.44499877e+05 1.34030199e+04 3.79094651e+04
10190.000000 1.44515417e+05 1.34063003e+04 3.79187433e+04
10191.000000 1.44531058e+05 1.34096012e+04 3.79280797e+04
10192.000000 1.44546600e+05 1.34128940e+04 3.79373931e+04
10193.000000 1.44561985e+05 1.34161542e+04 3.79466145e+04
10194.000000 1.44577434e+05 1.34193985e+04 3.79557908e+04
10195.000000 1.44592829e+05 1.34226394e+04 3.79649573e+04
10196.000000 1.44608267e+05 1.34258299e+04 3.79739815e+04
10197.000000 1.44623668e+05 1.34290221e+04 3.79830104e+04
10198.000000 1.44639108e+05 1.34322318e+04 3.79920888e+04
10199.000000 1.44654647e+05 1.34354522e+04 3.80011974e+04
10200.000000 1.44670188e+05 1.34386718e+04 3.80103038e+04
10201.000000 1.44685709e+05 1.34419105e+04 3.80194643e+04
10202.000000 1.44701142e+05 1.34452335e+04 3.80288632e+04
10203.000000 1.44716491e+05 1.34485478e+04 3.80382374e+04
10204.000000 1.44731754e+05 1.34518619e+04 3.80476111e+04
10205.000000 1.44747011e+05 1.34551290e+04 3.80568518e+04
10206.000000 1.44762258e+05 1.34583685e+04 3.80660146e+04
10207.000000 1.44777538e+05 1.34616000e+04 3.80751544e+04
10208.000000 1.44792822e+05 1.34648314e+04 3.80842944e+04
10209.000000 1.44808165e+05 1.34680219e+04 3.80933184e+04
10210.000000 1.44823388e+05 1.34711930e+04 3.81022877e+04
10211.000000 1.44838505e+05 1.34743880e+04 3.81113246e+04
10212.000000 1.44853578e+05 1.34775126e+04 3.81201623e+04
10213.000000 1.44868576e+05 1.34806264e+04 3.81289695e+04
10214.000000 1.44883560e+05 1.34837465e+04 3.81377944e+04
10215.000000 1.44898335e+05 1.34868958e+04 3.81467019e+04
10216.000000 1.44913249e+05 1.34900404e+04 3.81555961e+04
10217.000000 1.44928175e+05 1.34931978e+04 3.81645267e+04
10218.000000 1.44943006e+05 1.34963814e+04 3.81735313e+04
10219.000000 1.44957839e+05 1.34995351e+04 3.81824513e+04
10220.000000 1.44972598e+05 1.35026717e+04 3.81913228e+04
10221.000000 1.44987365e+05 1.35057495e+04 3.82000281e+04
10222.000000 1.45002114e+05 1.35088323e+04 3.82087477e+04
10223.000000 1.45016978e+05 1.35119904e+04 3.82176803e+04
10224.000000 1.45031854e+05 1.35151215e+04 3.82265363e+04
10225.000000 1.45046675e+05 1.35182898e+04 3.82354977e+04
10226.000000 1.45061419e+05 1.35214476e+04 3.82444293e+04
10227.000000 1.45076156e+05 1.35246026e+04 3.82533528e+04
10228.000000 1.45090917e+05 1.35277543e+04 3.82622673e+04
10229.000000 1.45105628e+05 1.35309196e+04 3.82712199e+04
10230.000000 1.45120446e+05 1.35341025e+04 3.82802225e+04
10231.000000 1.45135363e+05 1.35372934e+04 3.82892480e+04
10232.000000 1.45150491e+05 1.35404835e+04 3.82982709e+04
10233.000000 1.45165665e+05 1.35437391e+04 3.83074789e+04
10234.000000 1.45180863e+05 1.35469721e+04 3.83166233e+04
10235.000000 1.45196127e+05 1.35502191e+04 3.83258072e+04
10236.000000 1.45211410e+05 1.35534504e+04 3.83349469e+04
10237.000000 1.45226589e+05 1.35566529e+04 3.83440048e+04
10238.000000 1.45241780e+05 1.35598646e+04 3.83530889e+04
10239.000000 1.45257016e+05 1.35630935e+04 3.83622214e+04
10240.000000 1.45272401e+05 1.35663619e+04 3.83714658e+04
10241.000000 1.45287745e+05 1.35696445e+04 3.83807506e+04
10242.000000 1.45303197e+05 1.35729588e+04 3.83901250e+04
10243.000000 1.45318620e+05 1.35762815e+04 3.83995229e+04
10244.000000 1.45333895e+05 1.35795660e+04 3.84088127e+04
10245.000000 1.45349058e+05 1.35828626e+04 3.84181371e+04
10246.000000 1.45364200e+05 1.35861606e+04 3.84274652e+04
10247.000000 1.45379405e+05 1.35894750e+04 3.84368396e+04
10248.000000 1.45394721e+05 1.35927956e+04 3.84462319e+04
10249.000000 1.45410075e+05 1.35961627e+04 3.84557553e+04
10250.000000 1.45425455e+05 1.35994349e+04 3.84650106e+04
10251.000000 1.45440894e+05 1.36027462e+04 3.84743763e+04
10252.000000 1.45456398e+05 1.36060572e+04 3.84837412e+04
10253.000000 1.45471892e+05 1.36093306e+04 3.84929998e+04
10254.000000 1.45487285e+05 1.36125994e+04 3.85022455e+04
10255.000000 1.45502702e+05 1.36159146e+04 3.85116221e+04
10256.000000 1.45518150e+05 1.36191669e+04 3.85208210e+04
10257.000000 1.45533620e+05 1.36223575e+04 3.85298455e+04
10258.000000 1.45548983e+05 1.36255364e+04 3.85388366e+04
10259.000000 1.45564393e+05 1.36287024e+04 3.85477916e+04
10260.000000 1.45579858e+05 1.36317985e+04 3.85565486e+04
10261.000000 1.45595364e+05 1.36348726e+04 3.85652436e+04
10262.000000 1.45610833e+05 1.36379286e+04 3.85738873e+04
10263.000000 1.45626335e+05 1.36409736e+04 3.85824998e+04
10264.000000 1.45641764e+05 1.36440046e+04 3.85910728e+04
10265.000000 1.45657239e+05 1.36470567e+04 3.85997053e+04
10266.000000 1.45672771e+05 1.36501252e+04 3.86083844e+04
10267.000000 1.45688411e+05 1.36531916e+04 3.86170574e+04
10268.000000 1.45704110e+05 1.36562522e+04 3.86257141e+04
10269.000000 1.45719892e+05 1.36593529e+04 3.86344843e+04
10270.000000 1.45735558e+05 1.36624310e+04 3.86431905e+04
10271.000000 1.45751231e+05 1.36655241e+04 3.86519391e+04
10272.000000 1.45766922e+05 1.36686712e+04 3.86608403e+04
10273.000000 1.45782664e+05 1.36718144e+04 3.86697308e+04
10274.000000 1.45798350e+05 1.36749884e+04 3.86787082e+04
10275.000000 1.45814075e+05 1.36781949e+04 3.86877775e+04
10276.000000 1.45829818e+05 1.36814592e+04 3.86970102e+04
10277.000000 1.45845473e+05 1.36846920e+04 3.87061542e+04
10278.000000 1.45861161e+05 1.36879315e+04 3.87153168e+04
10279.000000 1.45876796e+05 1.36912153e+04 3.87246047e+04
10280.000000 1.45892363e+05 1.36945139e+04 3.87339346e+04
10281.000000 1.45907910e+05 1.36978397e+04 3.87433415e+04
10282.000000 1.45923471e+05 1.37011588e+04 3.87527291e+04
10283.000000 1.45939074e+05 1.37044700e+04 3.87620948e+04
10284.000000 1.45954559e+05 1.37077223e+04 3.87712937e+04
10285.000000 1.45970027e+05 1.37109515e+04 3.87804272e+04
10286.000000 1.45985556e+05 1.37141957e+04 3.87896031e+04
10287.000000 1.46001162e+05 1.37174486e+04 3.87988037e+04
10288.000000 1.46016881e+05 1.37207052e+04 3.88080146e+04
10289.000000 1.46032568e+05 1.37239418e+04 3.88171694e+04
10290.000000 1.46048174e+05 1.37272138e+04 3.88264238e+04
10291.000000 1.46063857e+05 1.37304911e+04 3.88356933e+04
10292.000000 1.46079511e+05 1.37337538e+04 3.88449217e+04
10293.000000 1.46095227e+05 1.37370254e+04 3.88541752e+04
10294.000000 1.46110870e+05 1.37403249e+04 3.88635078e+04
10295.000000 1.46126557e+05 1.37436414e+04 3.88728880e+04
10296.000000 1.46142190e+05 1.37469462e+04 3.88822355e+04
10297.000000 1.46157851e+05 1.37502172e+04 3.88914872e+04
10298.000000 1.46173475e+05 1.37535233e+04 3.89008383e+04
10299.000000 1.46189066e+05 1.37568579e+04 3.89102699e+04
10300.000000 1.46204625e+05 1.37601554e+04 3.89195967e+04
10301.000000 1.46220271e+05 1.37633982e+04 3.89287688e+04
10302.000000 1.46235817e+05 1.37666344e+04 3.89379221e+04
10303.000000 1.46251309e+05 1.37698984e+04 3.89471542e+04
10304.000000 1.46266832e+05 1.37732182e+04 3.89565439e+04
10305.000000 1.46282400e+05 1.37765183e+04 3.89658780e+04
10306.000000 1.46298027e+05 1.37798539e+04 3.89753126e+04
10307.000000 1.46313542e+05 1.37831745e+04 3.89847047e+04
10308.000000 1.46328994e+05 1.37864772e+04 3.89940461e+04
10309.000000 1.46344550e+05 1.37897505e+04 3.90033043e+04
10310.000000 1.46360239e+05 1.37930494e+04 3.90126350e+04
10311.000000 1.46375949e+05 1.37963626e+04 3.90220061e+04
10312.000000 1.46391719e+05 1.37997250e+04 3.90315165e+04
10313.000000 1.46407683e+05 1.38031030e+04 3.90410710e+04
10314.000000 1.46423529e+05 1.38064608e+04 3.90505682e+04
10315.000000 1.46439368e+05 1.38097965e+04 3.90600031e+04
10316.000000 1.46455111e+05 1.38131783e+04 3.90695683e+04
10317.000000 1.46470988e+05 1.38165677e+04 3.90791548e+04
10318.000000 1.46486776e+05 1.38198851e+04 3.90885379e+04
10319.000000 1.46502682e+05 1.38231742e+04 3.90978408e+04
10320.000000 1.46518531e+05 1.38264575e+04 3.91071276e+04
10321.000000 1.46534415e+05 1.38297437e+04 3.91164222e+04
10322.000000 1.46550053e+05 1.38330109e+04 3.91256631e+04
10323.000000 1.46565719e+05 1.38363291e+04 3.91350487e+04
10324.000000 1.46581239e+05 1.38396156e+04 3.91443442e+04
10325.000000 1.46596749e+05 1.38428411e+04 3.91534673e+04
10326.000000 1.46612323e+05 1.38460484e+04 3.91625389e+04
10327.000000 1.46627948e+05 1.38492316e+04 3.91715423e+04
10328.000000 1.46643527e+05 1.38524243e+04 3.91805727e+04
10329.000000 1.46658954e+05 1.38556371e+04 3.91896599e+04
10330.000000 1.46674326e+05 1.38588075e+04 3.91986269e+04
10331.000000 1.46689727e+05 1.38620528e+04 3.92078062e+04
10332.000000 1.46705016e+05 1.38652464e+04 3.92168390e+04
10333.000000 1.46720136e+05 1.38684000e+04 3.92257588e+04
10334.000000 1.46735187e+05 1.38715593e+04 3.92346945e+04
10335.000000 1.46750136e+05 1.38747220e+04 3.92436400e+04
10336.000000 1.46765032e+05 1.38779059e+04 3.92526454e+04
10337.000000 1.46779852e+05 1.38811167e+04 3.92617269e+04
10338.000000 1.46794691e+05 1.38843813e+04 3.92709606e+04
10339.000000 1.46809496e+05 1.38876100e+04 3.92800927e+04
10340.000000 1.46824275e+05 1.38908562e+04 3.92892746e+04
10341.000000 1.46838974e+05 1.38940737e+04 3.92983749e+04
10342.000000 1.46853632e+05 1.38973072e+04 3.93075207e+04
10343.000000 1.46868204e+05 1.39005553e+04 3.93167077e+04
10344.000000 1.46882780e+05 1.39038323e+04 3.93259764e+04
10345.000000 1.46897226e+05 1.39070487e+04 3.93350737e+04
10346.000000 1.46911735e+05 1.39102254e+04 3.93440588e+04
10347.000000 1.46926261e+05 1.39134115e+04 3.93530704e+04
10348.000000 1.46940706e+05 1.39165752e+04 3.93620189e+04
10349.000000 1.46955229e+05 1.39197252e+04 3.93709283e+04
10350.000000 1.46969658e+05 1.39228717e+04 3.93798279e+04
10351.000000 1.46983952e+05 1.39259842e+04 3.93886316e+04
10352.000000 1.46998235e+05 1.39291271e+04 3.93975209e+04
10353.000000 1.47012520e+05 1.39323194e+04 3.94065500e+04
10354.000000 1.47026778e+05 1.39354733e+04 3.94154707e+04
10355.000000 1.47041088e+05 1.39386320e+04 3.94244050e+04
10356.000000 1.47055360e+05 1.39418224e+04 3.94334287e+04
10357.000000 1.47069691e+05 1.39450543e+04 3.94425699e+04
10358.000000 1.47083909e+05 1.39483610e+04 3.94519227e+04
10359.000000 1.47098317e+05 1.39516624e+04 3.94612603e+04
10360.000000 1.47112715e+05 1.39550163e+04 3.94707465e+04
10361.000000 1.47127168e+05 1.39583608e+04 3.94802062e+04
10362.000000 1.47141618e+05 1.39616870e+04 3.94896143e+04
10363.000000 1.47156074e+05 1.39649772e+04 3.94989204e+04
10364.000000 1.47170527e+05 1.39683501e+04 3.95084602e+04
10365.000000 1.47185016e+05 1.39717515e+04 3.95180809e+04
10366.000000 1.47199554e+05 1.39751306e+04 3.95276385e+04
10367.000000 1.47214100e+05 1.39785234e+04 3.95372346e+04
10368.000000 1.47228617e+05 1.39818677e+04 3.95466938e+04
10369.000000 1.47243062e+05 1.39852059e+04 3.95561356e+04
10370.000000 1.47257590e+05 1.39886114e+04 3.95657681e+04
10371.000000 1.47272179e+05 1.39920123e+04 3.95753871e+04
10372.000000 1.47286780e+05 1.39954254e+04 3.95850408e+04
10373.000000 1.47301415e+05 1.39988398e+04 3.95946981e+04
10374.000000 1.47316038e+05 1.40022477e+04 3.96043373e+04
10375.000000 1.47330643e+05 1.40056561e+04 3.96139776e+04
10376.000000 1.47345388e+05 1.40090639e+04 3.96236162e+04
10377.000000 1.47360150e+05 1.40125252e+04 3.96334063e+04
10378.000000 1.47375035e+05 1.40160434e+04 3.96433574e+04
10379.000000 1.47389916e+05 1.40195802e+04 3.96533609e+04
10380.000000 1.47404729e+05 1.40231029e+04 3.96633246e+04
10381.000000 1.47419718e+05 1.40266019e+04 3.96732213e+04
10382.000000 1.47434749e+05 1.40300869e+04 3.96830783e+04
10383.000000 1.47449695e+05 1.40336168e+04 3.96930623e+04
10384.000000 1.47464479e+05 1.40371882e+04 3.97031640e+04
10385.000000 1.47479338e+05 1.40407703e+04 3.97132956e+04
10386.000000 1.47494177e+05 1.40443663e+04 3.97234666e+04
10387.000000 1.47509120e+05 1.40479407e+04 3.97335766e+04
10388.000000 1.47524137e+05 1.40515133e+04 3.97436812e+04
10389.000000 1.47539112e+05 1.40551076e+04 3.97538475e+04
10390.000000 1.47554154e+05 1.40587266e+04 3.97640837e+04
10391.000000 1.47569211e+05 1.40623339e+04 3.97742867e+04
10392.000000 1.47584158e+05 1.40659392e+04 3.97844840e+04
10393.000000 1.47599151e+05 1.40695032e+04 3.97945644e+04
10394.000000 1.47614148e+05 1.40730692e+04 3.98046508e+04
10395.000000 1.47629260e+05 1.40766158e+04 3.98146820e+04
10396.000000 1.47644412e+05 1.40801606e+04 3.98247083e+04
10397.000000 1.47659733e+05 1.40836776e+04 3.98346558e+04
10398.000000 1.47675155e+05 1.40872323e+04 3.98447100e+04
10399.000000 1.47690593e+05 1.40907579e+04 3.98546818e+04
10400.000000 1.47706080e+05 1.40942965e+04 3.98646906e+04
10401.000000 1.47721575e+05 1.40978378e+04 3.98747069e+04
10402.000000 1.47737026e+05 1.41013811e+04 3.98847287e+04
10403.000000 1.47752368e+05 1.41049561e+04 3.98948403e+04
10404.000000 1.47767586e+05 1.41085503e+04 3.99050064e+04
10405.000000 1.47782852e+05 1.41121691e+04 3.99152419e+04
10406.000000 1.47798094e+05 1.41158018e+04 3.99255166e+04
10407.000000 1.47813248e+05 1.41193591e+04 3.99355783e+04
10408.000000 1.47828314e+05 1.41229538e+04 3.99457457e+04
10409.000000 1.47843385e+05 1.41265289e+04 3.99558576e+04
10410.000000 1.47858391e+05 1.41300449e+04 3.99658022e+04
10411.000000 1.47873381e+05 1.41335762e+04 3.99757903e+04
10412.000000 1.47888398e+05 1.41370843e+04 3.99857126e+04
10413.000000 1.47903294e+05 1.41406057e+04 3.99956728e+04
10414.000000 1.47918138e+05 1.41440897e+04 4.00055268e+04
10415.000000 1.47932848e+05 1.41475689e+04 4.00153676e+04
10416.000000 1.47947476e+05 1.41510467e+04 4.00252043e+04
10417.000000 1.47962168e+05 1.41545453e+04 4.00350999e+04
10418.000000 1.47976968e+05 1.41580172e+04 4.00449200e+04
10419.000000 1.47991854e+05 1.41615259e+04 4.00548439e+04
10420.000000 1.48006907e+05 1.41650038e+04 4.00646810e+04
10421.000000 1.48021922e+05 1.41684403e+04 4.00744008e+04
10422.000000 1.48036831e+05 1.41719072e+04 4.00842067e+04
10423.000000 1.48051800e+05 1.41753410e+04 4.00939189e+04
10424.000000 1.48066801e+05 1.41787752e+04 4.01036324e+04
10425.000000 1.48081802e+05 1.41821923e+04 4.01132975e+04
10426.000000 1.48096710e+05 1.41855970e+04 4.01229274e+04
10427.000000 1.48111698e+05 1.41889590e+04 4.01324366e+04
10428.000000 1.48126762e+05 1.41923453e+04 4.01420143e+04
10429.000000 1.48141959e+05 1.41957862e+04 4.01517468e+04
10430.000000 1.48157153e+05 1.41992013e+04 4.01614062e+04
10431.000000 1.48172403e+05 1.42026442e+04 4.01711440e+04
10432.000000 1.48187723e+05 1.42060912e+04 4.01808936e+04
10433.000000 1.48202968e+05 1.42094977e+04 4.01905288e+04
10434.000000 1.48218155e+05 1.42128850e+04 4.02001094e+04
10435.000000 1.48233461e+05 1.42163048e+04 4.02097822e+04
10436.000000 1.48248693e+05 1.42196920e+04 4.02193624e+04
10437.000000 1.48263779e+05 1.42230181e+04 4.02287701e+04
10438.000000 1.48278772e+05 1.42263731e+04 4.02382595e+04
10439.000000 1.48293597e+05 1.42297066e+04 4.02476880e+04
10440.000000 1.48308335e+05 1.42330195e+04 4.02570585e+04
10441.000000 1.48323120e+05 1.42363374e+04 4.02664429e+04
10442.000000 1.48337875e+05 1.42396657e+04 4.02758566e+04
10443.000000 1.48352583e+05 1.42429718e+04 4.02852078e+04
10444.000000 1.48367217e+05 1.42462721e+04 4.02945423e+04
10445.000000 1.48381840e+05 1.42495788e+04 4.03038951e+04
10446.000000 1.48396467e+05 1.42528682e+04 4.03131989e+04
10447.000000 1.48411308e+05 1.42561244e+04 4.03224089e+04
10448.000000 1.48426175e+05 1.42594095e+04 4.03317007e+04
10449.000000 1.48441102e+05 1.42627128e+04 4.03410439e+04
10450.000000 1.48455914e+05 1.42660494e+04 4.03504810e+04
10451.000000 1.48470654e+05 1.42694045e+04 4.03599708e+04
10452.000000 1.48485404e+05 1.42726955e+04 4.03692791e+04
10453.000000 1.48500095e+05 1.42760305e+04 4.03787118e+04
10454.000000 1.48514736e+05 1.42793131e+04 4.03879965e+04
10455.000000 1.48529328e+05 1.42826282e+04 4.03973730e+04
10456.000000 1.48543987e+05 1.42859108e+04 4.04066575e+04
10457.000000 1.48558642e+05 1.42891580e+04 4.04158421e+04
10458.000000 1.48573068e+05 1.42923901e+04 4.04249837e+04
10459.000000 1.48587439e+05 1.42956165e+04 4.04341096e+04
10460.000000 1.48601825e+05 1.42988984e+04 4.04433922e+04
10461.000000 1.48616288e+05 1.43021629e+04 4.04526256e+04
10462.000000 1.48630679e+05 1.43054234e+04 4.04618476e+04
10463.000000 1.48645054e+05 1.43087187e+04 4.04711682e+04
10464.000000 1.48659506e+05 1.43120219e+04 4.04805109e+04
10465.000000 1.48674004e+05 1.43152712e+04 4.04897015e+04
10466.000000 1.48688558e+05 1.43185172e+04 4.04988826e+04
10467.000000 1.48703103e+05 1.43217242e+04 4.05079533e+04
10468.000000 1.48717612e+05 1.43249137e+04 4.05169746e+04
10469.000000 1.48732164e+05 1.43280968e+04 4.05259777e+04
10470.000000 1.48746748e+05 1.43313573e+04 4.05351997e+04
10471.000000 1.48761291e+05 1.43346561e+04 4.05445301e+04
10472.000000 1.48775674e+05 1.43379900e+04 4.05539598e+04
10473.000000 1.48790372e+05 1.43414122e+04 4.05636392e+04
10474.000000 1.48805094e+05 1.43448040e+04 4.05732326e+04
10475.000000 1.48819854e+05 1.43482443e+04 4.05829634e+04
10476.000000 1.48834616e+05 1.43516164e+04 4.05925012e+04
10477.000000 1.48849432e+05 1.43549667e+04 4.06019771e+04
10478.000000 1.48864104e+05 1.43583330e+04 4.06114986e+04
10479.000000 1.48878780e+05 1.43616842e+04 4.06209771e+04
10480.000000 1.48893434e+05 1.43650841e+04 4.06305935e+04
10481.000000 1.48908098e+05 1.43684546e+04 4.06401269e+04
10482.000000 1.48922747e+05 1.43718336e+04 4.06496841e+04
10483.000000 1.48937375e+05 1.43751407e+04 4.06590380e+04
10484.000000 1.48952041e+05 1.43784252e+04 4.06683278e+04
10485.000000 1.48966861e+05 1.43816701e+04 4.06775058e+04
10486.000000 1.48981639e+05 1.43849438e+04 4.06867652e+04
10487.000000 1.48996427e+05 1.43882865e+04 4.06962199e+04
10488.000000 1.49011205e+05 1.43916112e+04 4.07056236e+04
10489.000000 1.49026024e+05 1.43949885e+04 4.07151759e+04
10490.000000 1.49040798e+05 1.43984237e+04 4.07248921e+04
10491.000000 1.49055651e+05 1.44018564e+04 4.07346012e+04
10492.000000 1.49070375e+05 1.44053161e+04 4.07443867e+04
10493.000000 1.49085016e+05 1.44087749e+04 4.07541698e+04
10494.000000 1.49099567e+05 1.44122532e+04 4.07640079e+04
10495.000000 1.49114259e+05 1.44157295e+04 4.07738403e+04
10496.000000 1.49128979e+05 1.44191783e+04 4.07835950e+04
10497.000000 1.49143629e+05 1.44225889e+04 4.07932415e+04
10498.000000 1.49158274e+05 1.44259781e+04 4.08028278e+04
10499.000000 1.49173059e+05 1.44293552e+04 4.08123797e+04
10500.000000 1.49187780e+05 1.44327366e+04 4.08219436e+04
10501.000000 1.49202518e+05 1.44361400e+04 4.08315701e+04
10502.000000 1.49217251e+05 1.44395729e+04 4.08412797e+04
10503.000000 1.49231997e+05 1.44429934e+04 4.08509543e+04
10504.000000 1.49246845e+05 1.44464154e+04 4.08606330e+04
10505.000000 1.49261781e+05 1.44498524e+04 4.08703546e+04
10506.000000 1.49276622e+05 1.44532598e+04 4.08799921e+04
10507.000000 1.49291520e+05 1.44567067e+04 4.08897413e+04
10508.000000 1.49306321e+05 1.44601190e+04 4.08993927e+04
10509.000000 1.49321115e+05 1.44634977e+04 4.09089493e+04
10510.000000 1.49335897e+05 1.44668248e+04 4.09183595e+04
10511.000000 1.49350731e+05 1.44701910e+04 4.09278808e+04
10512.000000 1.49365620e+05 1.44735669e+04 4.09374292e+04
10513.000000 1.49380422e+05 1.44769010e+04 4.09468596e+04
10514.000000 1.49395230e+05 1.44802061e+04 4.09562077e+04
10515.000000 1.49410196e+05 1.44834993e+04 4.09655223e+04
10516.000000 1.49425112e+05 1.44867439e+04 4.09746993e+04
